QKEY,INTERVIEW_START_W110,INTERVIEW_END_W110,DEVICE_TYPE_W110,LANG_W110,FORM_W110,XCITIZEN_W110,POL1JB_W110,POL1JBSTR_W110,INSTFAV_a_W110,INSTFAV_b_W110,JBCONF_ECON_W110,JBCONF_CRIS_W110,JBCONF_IMMI_W110,JBCONF_CLSR_W110,JBCONF_CN_W110,JBCONF_CONG_W110,JBCONF_CRIM_W110,JBCONF_PUBH_W110,JBECON_W110,JBADMIN2_NRCH_W110,JBADMIN2_OPEN_W110,JBADMIN2_EFFI_W110,JBADMIN2_STND_W110,JBADMIN2_MORL_W110,DIFFPARTY_W110,PTYISSUE_ECON_W110,PTYISSUE_ABPOL_W110,PTYISSUE_IMM_W110,PTYISSUE_COV_W110,PTYISSUE_CLIM_W110,PTYISSUE_LGT_W110,PTYISSUE_GUNS_W110,PTYISSUE_HC_W110,PTYISSUE_RACE_W110,PTYISSUE_CRIME_W110,REPPTYTRAIT_EXTR_W110,REPPTYTRAIT_EXCHT_W110,REPPTYTRAIT_HON_W110,REPPTYTRAIT_TOL_W110,REPPTYTRAIT_TRADS_W110,REPPTYTRAIT_INTF_W110,DEMPTYTRAIT_EXTR_W110,DEMPTYTRAIT_EXCHT_W110,DEMPTYTRAIT_HON_W110,DEMPTYTRAIT_TOL_W110,DEMPTYTRAIT_TRADS_W110,DEMPTYTRAIT_INTF_W110,TRAITREPa_W110,TRAITREPb_W110,TRAITREPc_W110,TRAITREPe_W110,TRAITREPf_W110,TRAITDEMa_W110,TRAITDEMb_W110,TRAITDEMc_W110,TRAITDEMe_W110,TRAITDEMf_W110,SENGUN22A_W110,SENGUN22B_W110,SENGUN22C_W110,SENGUN22D_W110,ABRTLGL_W110,ECON1_W110,ECON1B_W110,PERSFNC_W110,PERSFNCB_W110,ECONCONC_INFL_W110,ECONCONC_UNEM_W110,ECONCONC_LAB_W110,ECONCONC_ENG_W110,ECONCONC_SHTG_W110,ECONCONC_REAL_W110,ECONCONC_STCK_W110,INFROLE_GOVSP_W110,INFROLE_COVID_W110,INFROLE_PROF_W110,INFROLE_UKR_W110,INFROLE_INTRT_W110,PARTY_GOOD_W110,VIEWSCHAR_W110,FAVPOL_BIDEN_W110,FAVPOL_TRUMP_W110,FAVPOL_HARRIS_W110,FAVPOL_SCHUMER_W110,FAVPOL_MCCONNELL_W110,FAVPOL_PELOSI_W110,FAVPOL_MCCARTHY_W110,FAVPOL_PENCE_W110,RGHTCNTRL_W110,MOREGUNIMPACT_W110,MASSSTRICT_W110,ELCTCOLLB_W110,CANMTCHPOL_W110,LEADERCHAR_WIN_W110,LEADERCHAR_DSA_W110,LEADERCHAR_MIL_W110,LEADERCHAR_GVEXP_W110,PRTY_CHSE_W110,REPLEAD_EVIL_W110,REPLEAD_COOP_W110,REPLEAD_DMGD_W110,DEMLEAD_EVIL_W110,DEMLEAD_COOP_W110,DEMLEAD_RPGD_W110,HRD_ABRTN_W110,ABRTN_SCOTUS_W110,PARTY_W110,PARTYLN_W110,PARTYSTR_W110,IDENTITYREP_a_W110,IDENTITYREP_b_W110,IDENTITYREP_c_W110,IDENTITYREP_f_W110,IDENTITYREP_g_W110,IDENTITYDEM_a_W110,IDENTITYDEM_b_W110,IDENTITYDEM_c_W110,IDENTITYDEM_f_W110,IDENTITYDEM_g_W110,IDENTITYLN1R_a_W110,IDENTITYLN1R_b_W110,IDENTITYLN1R_c_W110,IDENTITYLN1R_g_W110,IDENTITYLN2R_a_W110,IDENTITYLN2R_b_W110,IDENTITYLN2R_c_W110,IDENTITYLN2R_e_W110,IDENTITYLN1D_a_W110,IDENTITYLN1D_b_W110,IDENTITYLN1D_c_W110,IDENTITYLN1D_g_W110,IDENTITYLN2D_a_W110,IDENTITYLN2D_b_W110,IDENTITYLN2D_c_W110,IDENTITYLN2D_e_W110,DVOTER_W110,RVOTER_W110,E3MOD_W110,YRSJOB_W110,YRSJOBSLF_W110,LOOKLKLY_W110,JOBSEC_W110,FINDJOB_W110,ABRTN_STATE_W110,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W110
202001002910,2022-06-29T21:25:18Z,2022-06-29T21:35:09Z,2,1,2,1,1,1,2,2,2,2,NA,NA,NA,2,2,2,3,4,3,3,3,2,2,3,2,NA,NA,NA,NA,2,3,3,2,NA,2,2,2,2,2,NA,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,1,2,2,1,3,1,3,2,2,1,3,2,3,2,2,2,2,2,NA,2,2,1,NA,NA,NA,2,5,2,1,NA,3,2,1,3,3,3,3,3,NA,NA,NA,3,3,3,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,3,1,2,3,1,1,2,3,2,NA,1,1,1,1,1,6,1,1,1,3,3,1,1,2,99,1,3,1,2,99,6.126818383967153
202001002912,2022-06-28T17:52:03Z,2022-06-28T18:13:07Z,1,1,1,1,2,1,2,4,4,3,4,4,3,NA,NA,NA,2,2,3,4,4,4,1,1,1,1,2,5,1,NA,NA,NA,NA,3,NA,2,2,2,3,1,NA,3,2,4,2,2,3,2,2,2,5,4,5,5,5,1,2,3,2,4,3,2,2,3,1,2,1,1,2,1,1,2,1,2,1,1,3,NA,4,2,4,5,5,NA,NA,NA,2,1,NA,1,1,3,1,3,2,3,2,2,2,NA,NA,NA,1,1,1,NA,1,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,4,5,1,2,4,1,4,9,99,1,1,5,2,NA,4,3,5,1,4,1,1,1,1,1,1,NA,1,1,99,1,2,1,1,99,0.2628280180388249
202001002923,2022-06-28T17:32:45Z,2022-06-30T14:21:14Z,2,1,1,1,2,1,1,4,4,4,3,4,4,NA,NA,NA,2,3,4,4,4,4,1,1,4,1,1,1,4,NA,NA,NA,NA,1,NA,1,1,2,1,2,NA,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,1,3,1,1,3,1,2,3,1,4,1,1,2,2,3,1,1,1,1,1,3,NA,4,2,4,5,1,NA,NA,NA,2,1,NA,1,1,5,3,3,3,3,3,3,3,NA,NA,NA,1,4,1,NA,1,1,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,4,1,4,9,2,2,2,3,2,NA,4,3,5,1,4,1,12,NA,3,4,1,NA,1,2,9,1,3,1,1,3,0.4129338566004193
202001003003,2022-06-30T19:32:25Z,2022-06-30T19:45:29Z,2,1,1,1,2,1,3,3,4,4,4,4,4,NA,NA,NA,2,2,4,3,4,4,2,5,5,2,1,3,2,NA,NA,NA,NA,3,NA,2,2,2,3,2,NA,4,3,3,2,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,4,3,2,3,1,3,2,1,1,2,2,2,2,2,2,2,3,NA,4,3,4,5,5,NA,NA,NA,1,99,NA,2,2,3,3,3,3,1,1,1,5,NA,NA,NA,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,4,1,4,9,2,2,1,5,2,NA,1,1,1,1,1,1,12,NA,3,6,4,1,1,2,8,1,3,1,2,2,1.3205268395439562
202001003024,2022-06-28T17:43:33Z,2022-06-28T17:52:13Z,2,1,1,1,2,1,3,4,4,3,3,4,2,NA,NA,NA,2,2,4,4,3,3,3,2,2,3,2,2,4,NA,NA,NA,NA,2,NA,4,3,3,1,1,NA,4,2,2,1,3,3,3,4,3,3,3,4,2,5,2,2,2,2,2,4,3,2,3,1,2,4,2,2,1,3,1,2,1,2,3,3,NA,4,4,3,3,4,NA,NA,NA,1,1,NA,1,2,3,3,2,2,2,2,2,3,NA,NA,NA,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,4,NA,5,1,4,3,1,3,5,2,1,1,5,1,7,1,1,3,1,1,6,9,NA,3,6,4,1,1,2,2,1,5,1,2,2,0.14051077231825299
202001003052,2022-06-29T11:16:02Z,2022-06-29T11:34:03Z,1,1,1,1,2,1,1,4,4,4,4,4,4,NA,NA,NA,2,2,4,4,4,4,1,1,1,1,1,1,2,NA,NA,NA,NA,3,NA,2,2,2,3,1,NA,4,4,4,1,1,1,2,2,2,5,4,5,5,5,1,3,3,2,3,4,2,3,2,1,2,1,1,1,4,1,2,2,2,3,2,2,NA,4,2,4,3,2,NA,NA,NA,1,2,NA,2,1,3,2,5,3,3,2,2,2,NA,NA,NA,1,1,1,NA,1,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,2,1,3,5,4,1,3,2,2,NA,1,1,1,1,1,1,1,2,1,5,1,NA,1,1,3,1,2,2,2,2,1.022904504658202
202001003090,2022-06-28T17:43:24Z,2022-06-28T17:52:42Z,2,1,2,1,1,1,1,1,3,1,NA,NA,NA,1,1,1,1,1,3,1,2,1,1,4,4,NA,NA,NA,NA,4,4,4,4,NA,1,1,1,1,1,NA,1,1,1,2,3,3,5,3,3,4,5,5,3,5,5,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,NA,2,1,2,NA,NA,NA,1,3,3,1,NA,2,2,2,4,4,4,4,2,NA,NA,NA,2,1,1,1,1,1,NA,1,3,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,1,4,1,3,1,3,5,3,2,3,2,2,NA,2,2,2,1,4,6,11,NA,4,4,1,NA,1,2,1,1,5,5,1,1,2.104419611850827
202001003093,2022-06-28T22:54:43Z,2022-06-28T23:12:58Z,2,1,2,1,2,1,2,3,4,4,NA,NA,NA,3,4,2,2,1,4,3,3,4,1,1,2,NA,NA,NA,NA,2,2,1,1,NA,3,2,1,2,3,NA,1,4,2,4,2,3,1,3,3,2,3,4,5,3,4,1,2,2,2,3,4,2,2,2,1,3,1,1,1,1,1,1,2,3,3,2,NA,2,4,2,NA,NA,NA,4,2,1,1,NA,3,2,1,3,1,4,5,3,NA,NA,NA,2,1,4,1,1,1,NA,1,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,1,1,3,7,4,1,1,6,1,1,1,1,3,1,1,1,2,1,2,3,1,NA,1,1,9,1,2,2,1,3,0.12480980359467772
202001003105,2022-06-28T17:52:09Z,2022-06-28T20:33:34Z,2,1,2,1,1,2,3,2,2,2,NA,NA,NA,3,2,1,3,3,1,2,1,1,1,3,4,NA,NA,NA,NA,3,4,4,3,NA,4,4,4,99,4,NA,2,2,3,1,2,4,3,5,4,4,2,3,99,2,3,1,2,2,1,1,3,3,3,3,2,99,3,1,2,1,3,2,2,2,2,2,NA,1,2,4,NA,NA,NA,2,3,3,2,NA,1,1,99,1,3,2,3,2,NA,NA,NA,3,3,3,1,4,2,NA,1,NA,NA,NA,NA,NA,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,NA,NA,NA,3,1,2,4,4,1,3,2,2,NA,1,1,1,1,1,5,12,NA,3,6,2,NA,2,3,1,1,3,3,2,1,1.0548655538369625
202001003163,2022-06-28T17:56:32Z,2022-06-28T18:06:52Z,2,1,1,1,1,1,3,2,3,1,3,2,2,NA,NA,NA,2,4,2,1,1,1,1,2,5,5,4,5,3,NA,NA,NA,NA,1,NA,4,4,4,1,3,NA,1,1,1,3,5,4,5,4,5,2,2,1,2,2,1,1,2,1,3,4,1,3,1,1,3,1,1,1,1,1,2,2,1,2,3,2,NA,1,4,2,3,4,NA,NA,NA,2,2,NA,1,1,1,3,3,3,5,1,1,5,NA,NA,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6,NA,NA,NA,NA,NA,4,1,2,3,4,2,2,3,2,NA,1,1,1,1,1,1,1,2,1,5,2,NA,2,4,7,1,4,1,1,2,1.4035834907546956
202001003166,2022-06-28T17:24:02Z,2022-06-28T17:35:23Z,2,1,2,1,1,2,4,4,3,3,NA,NA,NA,2,4,2,3,2,3,2,3,2,3,5,5,NA,NA,NA,NA,5,5,5,5,NA,3,2,3,2,2,NA,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,4,1,3,4,3,4,3,1,2,2,1,1,1,1,2,3,2,1,1,NA,2,2,2,NA,NA,NA,2,5,1,2,NA,1,1,2,3,3,5,3,2,NA,NA,NA,3,3,3,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2,1,2,NA,2,2,NA,4,2,3,2,1,3,5,1,2,3,1,1,1,1,1,3,1,1,2,2,2,2,6,4,2,2,3,1,1,3,1,2,1,1.2557286925731923
202001003172,2022-06-28T18:23:54Z,2022-06-28T20:43:37Z,2,1,2,1,2,2,2,3,3,3,NA,NA,NA,3,3,2,3,3,2,4,2,3,1,2,3,NA,NA,NA,NA,2,2,3,2,NA,1,2,3,1,2,NA,2,3,2,3,1,2,2,5,5,2,4,4,1,2,4,2,2,3,2,2,4,2,1,1,2,3,1,2,2,2,3,2,1,2,1,3,NA,2,3,4,NA,NA,NA,3,2,2,1,NA,3,1,2,1,1,4,5,5,NA,NA,NA,1,1,5,2,4,1,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,4,2,1,4,1,4,9,2,1,1,6,2,NA,1,1,1,1,1,6,1,2,1,4,1,NA,1,1,9,3,2,1,2,3,0.3299100438556531
202001003178,2022-06-28T17:53:48Z,2022-06-28T18:10:03Z,2,1,2,1,1,2,2,2,2,2,NA,NA,NA,3,1,1,3,4,2,2,1,2,3,3,5,NA,NA,NA,NA,3,5,4,2,NA,1,3,4,3,3,NA,4,2,1,1,2,3,3,4,2,3,3,3,3,3,3,1,1,3,1,2,4,1,2,3,1,4,1,1,1,2,1,1,1,1,1,2,NA,1,2,4,NA,NA,NA,2,3,2,1,NA,1,1,2,1,1,3,1,5,NA,NA,NA,2,2,3,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,1,2,NA,6,NA,NA,NA,NA,NA,2,1,3,5,3,1,2,3,2,NA,1,2,2,1,1,6,1,2,1,2,4,2,2,3,4,1,3,3,2,2,0.6885814971182109
202001003187,2022-06-28T23:00:04Z,2022-06-28T23:13:14Z,2,1,2,1,1,2,4,2,2,4,NA,NA,NA,3,4,2,2,4,3,3,3,1,1,5,5,NA,NA,NA,NA,5,5,4,5,NA,4,4,4,3,4,NA,1,2,1,2,1,5,5,5,3,5,2,1,2,2,3,2,5,3,1,1,4,2,3,3,1,2,1,1,1,1,4,2,1,1,4,1,NA,2,1,4,NA,NA,NA,2,4,3,2,NA,1,1,2,1,3,3,1,1,NA,NA,NA,1,1,3,1,4,2,NA,2,NA,NA,NA,NA,NA,2,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,NA,NA,NA,2,1,2,3,3,2,1,5,2,NA,1,2,2,1,1,1,1,1,1,2,2,NA,2,3,4,1,3,1,1,2,0.6874279472441588
202001003243,2022-06-28T17:48:04Z,2022-06-28T18:38:46Z,2,1,2,1,1,2,4,1,3,2,NA,NA,NA,3,3,2,3,4,2,2,2,2,2,3,5,NA,NA,NA,NA,5,3,5,5,NA,1,4,4,4,4,NA,3,2,2,2,2,5,5,5,5,5,3,3,3,3,2,1,5,4,1,2,3,3,2,3,1,3,2,1,3,1,4,3,1,1,1,2,NA,2,2,4,NA,NA,NA,2,4,4,1,NA,3,1,1,1,3,5,5,3,NA,NA,NA,3,3,1,1,3,2,NA,1,NA,NA,NA,NA,NA,1,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,NA,1,1,3,7,3,1,3,2,2,NA,1,2,2,1,1,1,1,2,1,5,2,NA,2,3,1,1,1,1,1,1,1.1957403298028848
202001003275,2022-06-29T19:54:40Z,2022-06-29T20:13:33Z,2,1,1,1,2,1,3,4,4,4,4,4,4,NA,NA,NA,2,3,2,4,3,2,1,2,5,2,3,2,2,NA,NA,NA,NA,3,NA,3,2,3,2,1,NA,4,2,3,2,3,3,2,3,3,3,3,3,3,3,1,3,3,1,1,3,1,1,1,2,1,2,1,2,2,1,2,1,3,1,2,3,NA,3,4,3,4,3,NA,NA,NA,2,1,NA,1,1,1,1,5,3,1,3,3,4,NA,NA,NA,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,NA,NA,NA,2,1,2,3,4,1,2,3,2,NA,1,1,1,1,1,3,1,1,1,5,3,1,1,2,3,2,3,2,2,2,0.5003412946123006
202001003326,2022-06-28T23:02:27Z,2022-06-28T23:10:41Z,2,1,1,1,2,1,3,4,4,3,3,4,3,NA,NA,NA,2,2,3,4,3,4,3,1,3,2,2,2,3,NA,NA,NA,NA,1,NA,4,2,3,2,2,NA,4,4,3,1,2,1,3,3,2,4,2,4,3,3,2,3,3,2,2,4,2,2,2,1,2,1,1,2,2,1,2,2,3,2,1,3,NA,4,4,4,4,3,NA,NA,NA,1,2,NA,2,2,1,2,3,4,2,2,1,4,NA,NA,NA,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,5,2,1,1,1,3,6,1,1,1,5,2,NA,1,1,1,1,1,2,2,2,2,4,3,1,1,2,6,3,3,1,2,2,0.7856693904407644
202001003343,2022-06-30T20:39:52Z,2022-06-30T21:09:00Z,1,1,2,1,2,1,2,4,4,4,NA,NA,NA,4,4,4,2,1,4,4,4,4,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,4,2,1,1,4,NA,4,4,4,4,4,2,2,2,3,2,5,4,4,3,4,2,3,3,2,3,3,2,3,2,1,1,1,1,1,1,2,1,1,1,1,1,NA,1,4,1,NA,NA,NA,4,2,1,1,NA,3,2,1,5,1,5,3,3,NA,NA,NA,1,1,4,1,3,1,NA,1,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,1,2,3,6,4,1,3,2,2,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,2,1,2,2,2,2,1.441966008693119
202001003371,2022-06-29T10:58:18Z,2022-06-29T11:07:28Z,1,1,2,1,1,1,4,2,2,2,NA,NA,NA,3,2,2,3,4,2,3,1,2,1,4,4,NA,NA,NA,NA,4,4,4,3,NA,1,3,3,3,99,NA,3,2,2,2,3,3,3,5,3,4,3,3,2,3,3,2,1,2,1,1,3,3,2,3,2,2,3,2,3,3,2,3,1,2,2,2,NA,1,2,4,NA,NA,NA,2,4,4,2,NA,1,1,1,1,4,4,2,3,NA,NA,NA,2,2,4,99,4,2,NA,1,NA,NA,NA,NA,NA,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,NA,NA,NA,4,1,4,9,4,1,1,5,2,NA,1,1,1,1,1,6,9,NA,3,6,2,NA,2,4,8,1,5,1,1,2,0.20497084961636755
202001003373,2022-06-30T11:41:49Z,2022-06-30T11:50:58Z,1,1,2,1,2,1,2,3,4,4,NA,NA,NA,3,2,4,2,3,4,3,4,3,2,2,2,NA,NA,NA,NA,2,5,3,1,NA,2,2,2,1,3,NA,1,3,2,3,2,2,2,3,3,3,4,4,5,3,4,2,1,2,1,3,4,2,4,1,1,2,2,1,1,2,2,2,2,2,1,3,NA,1,4,4,NA,NA,NA,4,3,2,1,NA,1,2,1,1,1,5,1,3,NA,NA,NA,1,1,5,1,2,1,NA,2,1,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,3,4,4,1,1,3,7,2,2,1,5,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,7,1,2,1,1,2,0.41663998797200397
202001003375,2022-06-28T20:40:11Z,2022-06-28T21:05:30Z,2,1,2,1,2,2,3,3,4,4,NA,NA,NA,3,3,2,2,2,3,4,4,4,1,1,4,NA,NA,NA,NA,5,1,3,2,NA,2,3,4,1,2,NA,2,2,1,3,2,3,2,5,3,3,2,4,2,4,3,2,1,2,1,1,3,2,3,3,1,4,2,1,2,1,2,2,2,2,2,2,NA,1,3,3,NA,NA,NA,3,5,3,2,NA,1,1,2,3,1,4,1,1,NA,NA,NA,1,1,5,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,1,1,3,1,1,2,3,1,2,1,6,2,NA,1,1,1,1,1,6,1,2,1,4,3,1,1,2,5,1,3,1,2,2,0.17358594300910676
202001003396,2022-06-30T07:23:32Z,2022-06-30T08:02:34Z,1,1,2,1,2,1,2,3,4,4,NA,NA,NA,4,4,4,2,2,4,4,4,4,1,1,2,NA,NA,NA,NA,2,2,2,2,NA,2,1,1,2,2,NA,1,4,4,4,4,3,3,3,3,3,4,4,4,4,4,2,2,1,2,2,3,1,2,3,1,2,1,1,1,1,1,1,2,1,2,1,NA,2,4,2,NA,NA,NA,4,5,1,1,NA,3,1,1,3,3,3,3,5,NA,NA,NA,3,1,5,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,4,1,1,1,4,1,99,99,99,NA,1,99,99,1,1,1,99,99,99,5,3,1,1,1,99,1,1,3,2,99,0.9096065313573568
202001003397,2022-06-28T20:15:11Z,2022-06-28T20:34:51Z,2,1,1,1,2,1,2,3,3,3,3,3,3,NA,NA,NA,2,1,3,4,4,4,1,2,1,1,1,1,1,NA,NA,NA,NA,2,NA,2,2,2,2,3,NA,4,3,3,3,2,2,2,2,3,3,4,4,4,4,1,1,2,1,2,4,2,3,3,1,1,2,1,1,1,2,1,1,1,1,2,2,NA,4,2,3,3,2,NA,NA,NA,2,1,NA,1,1,4,2,4,1,2,3,3,4,NA,NA,NA,1,3,1,NA,1,1,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,NA,1,5,4,3,1,2,3,2,2,3,2,2,NA,1,1,1,1,1,3,2,2,2,3,1,NA,1,2,1,1,3,1,2,1,0.49421072905435726
202001003400,2022-07-03T16:12:03Z,2022-07-03T16:32:55Z,2,1,2,1,2,1,2,4,4,4,NA,NA,NA,4,4,4,2,1,4,4,4,4,1,5,5,NA,NA,NA,NA,1,5,5,5,NA,4,4,4,4,4,NA,1,4,4,4,4,3,2,2,2,4,5,4,5,5,5,3,5,3,2,3,4,2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,NA,1,4,4,NA,NA,NA,5,5,5,2,NA,2,1,2,3,1,5,3,2,NA,NA,NA,1,1,5,3,3,1,NA,1,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,1,1,4,8,2,2,3,2,2,NA,1,1,1,1,1,1,12,NA,3,6,1,NA,1,2,4,3,3,2,2,1,2.5291917359431566
202001003445,2022-06-29T09:13:04Z,2022-06-29T09:25:17Z,1,1,1,1,2,1,4,4,4,4,4,4,4,NA,NA,NA,2,1,4,4,4,4,1,5,5,5,5,5,5,NA,NA,NA,NA,1,NA,4,4,4,1,1,NA,4,4,4,1,3,3,3,3,3,5,5,5,5,5,1,2,3,2,2,4,2,3,2,1,4,1,1,1,4,1,1,1,1,1,3,3,NA,4,2,4,4,3,NA,NA,NA,1,2,NA,2,2,3,1,3,5,3,5,3,2,NA,NA,NA,1,1,1,NA,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,NA,1,1,1,4,1,1,2,3,1,2,3,2,NA,1,1,1,1,1,3,2,2,2,5,1,NA,1,2,6,1,3,2,1,3,0.6978866091060667
202001003452,2022-06-30T11:29:09Z,2022-06-30T11:47:26Z,2,1,1,1,2,1,2,4,4,3,4,4,3,NA,NA,NA,2,2,4,4,4,4,1,1,1,1,1,1,1,NA,NA,NA,NA,2,NA,2,2,1,2,2,NA,3,2,3,3,1,2,4,3,1,5,3,1,3,5,2,3,3,1,3,4,2,4,2,1,3,2,1,2,1,1,2,2,2,2,2,1,NA,4,2,4,4,2,NA,NA,NA,1,2,NA,1,1,3,1,3,3,4,4,3,2,NA,NA,NA,1,1,1,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,2,4,4,2,2,1,3,5,4,2,3,2,2,NA,1,1,1,1,1,5,1,1,1,2,1,NA,1,1,1,1,1,2,2,2,0.4857588856190527
202001003474,2022-06-28T17:35:23Z,2022-06-28T17:45:04Z,2,1,1,2,1,1,3,2,2,2,2,2,2,NA,NA,NA,1,3,1,2,2,1,1,3,3,3,3,3,3,NA,NA,NA,NA,2,NA,2,2,2,2,2,NA,2,2,2,2,4,4,5,4,4,1,2,2,1,1,2,2,1,1,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,NA,1,3,2,5,2,NA,NA,NA,2,1,NA,1,2,4,1,3,2,2,2,2,2,NA,NA,NA,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,3,3,3,3,NA,NA,1,3,NA,3,5,5,3,1,1,2,2,2,1,6,2,NA,2,3,5,2,4,6,8,NA,4,4,4,2,2,3,5,NA,3,1,2,2,0.5022298005655365
